2021-08-07,Average Tone,-1.1812,,
2021-08-08,Average Tone,-0.9514,,
2021-08-09,Average Tone,-1.0887,,
2021-08-10,Average Tone,-1.3195,,
2021-09-01,Average Tone,-0.8425,,
2021-09-02,Average Tone,-0.9489,,
2021-09-03,Average Tone,-0.6189,,
2021-09-04,Average Tone,-0.7888,,
2021-09-05,Average Tone,-1.3754,,
2021-09-06,Average Tone,-0.9911,,
2021-09-07,Average Tone,-0.9877,,
2021-09-08,Average Tone,-0.6856,,
2021-09-09,Average Tone,-0.807,,
2021-09-10,Average Tone,-0.6875,,
2021-10-01,Average Tone,-0.168,,
2021-10-02,Average Tone,-0.0356,,
2021-10-03,Average Tone,-0.7044,,
2021-10-04,Average Tone,-0.1503,,
2021-10-05,Average Tone,-0.4161,,
2021-10-06,Average Tone,-0.1233,,
2021-10-07,Average Tone,-0.3619,,
2021-10-08,Average Tone,-0.046,,
2021-10-09,Average Tone,-0.2433,,
2021-10-10,Average Tone,-0.716,,
2021-11-01,Average Tone,-0.6868,,
2021-11-02,Average Tone,-0.3033,,
2021-11-03,Average Tone,0.0521,,
2021-11-04,Average Tone,-0.6331,,
2021-11-05,Average Tone,-0.2546,,
2021-11-06,Average Tone,0.4974,,
2021-11-07,Average Tone,-0.4578,,
2021-11-08,Average Tone,0.0963,,
2021-11-09,Average Tone,-0.1905,,
2021-11-10,Average Tone,0.1575,,
2021-12-01,Average Tone,-0.3326,,
2021-12-02,Average Tone,-0.1984,,
2021-12-03,Average Tone,0.4069,,
2021-12-04,Average Tone,-0.3941,,
2021-12-05,Average Tone,-0.7566,,
2021-12-06,Average Tone,-0.2211,,
2021-12-07,Average Tone,-0.3314,,
2021-12-08,Average Tone,-0.3803,,
2021-12-09,Average Tone,-0.3651,,
2021-12-10,Average Tone,0.0285,,
2022-01-01,Average Tone,-0.9334,,
2022-01-02,Average Tone,-1.6445,,
2022-01-03,Average Tone,-1.584,,
2022-01-04,Average Tone,-1.4819,,
2022-01-05,Average Tone,-0.9937,,
2022-01-06,Average Tone,-1.3376,,
2022-01-07,Average Tone,-1.4448,,
2022-01-08,Average Tone,-1.687,,
2022-01-09,Average Tone,-1.5059,,
2022-01-10,Average Tone,-1.6204,,
2022-02-01,Average Tone,-0.4134,,
2022-02-02,Average Tone,-0.5595,,
2022-02-03,Average Tone,-0.3553,,
2022-02-04,Average Tone,-0.7283,,
2022-02-05,Average Tone,-0.2123,,
2022-02-06,Average Tone,-0.4461,,
2022-02-07,Average Tone,-0.5509,,
2022-02-08,Average Tone,-0.3816,,
2022-02-09,Average Tone,-0.2801,,
2022-02-10,Average Tone,-0.4079,,
2022-03-01,Average Tone,-0.4535,,
2022-03-02,Average Tone,-0.1257,,
2022-03-03,Average Tone,-0.5972,,
2022-03-04,Average Tone,-0.2461,,
2022-03-05,Average Tone,-0.1939,,
2022-03-06,Average Tone,-0.6516,,
2022-03-07,Average Tone,-0.8213,,
2022-03-08,Average Tone,-0.3418,,
2022-03-09,Average Tone,-0.2999,,
2022-03-10,Average Tone,0.0525,,
2022-04-01,Average Tone,0.416,,
2022-04-02,Average Tone,0.3027,,
2022-04-03,Average Tone,-0.5957,,
2022-04-04,Average Tone,0.0229,,
2022-04-05,Average Tone,-0.4887,,
2022-04-06,Average Tone,0.056,,
2022-04-07,Average Tone,-0.2227,,
2022-04-08,Average Tone,-0.1144,,
2022-04-09,Average Tone,0.7655,,
2022-04-10,Average Tone,-0.2159,,
